data_situacao_cadastral,motivo,uf,quantidade
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,9
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,3
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,7
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,2
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,31
2017-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,2
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,2
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,2
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,4
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,4
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,10
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,3
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,2
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,9
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,14
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,5
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,9
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,8
2017-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,38
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,7
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,2
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,13
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,3
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,5
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,10
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,2
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,6
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,25
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AP,1
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,2
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,3
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,5
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,4
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,22
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,4
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,7
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,15
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,8
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,8
2017-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,35
2017-05,OBITO DO MEI - TITULAR FALECIDO,RJ,1
2017-05,REGISTRO CANCELADO,PB,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,2
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,3
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AP,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,2
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,3
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,11
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,2
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,5
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,12
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,11
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,7
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,26
2017-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,2
2017-06,INEXISTENCIA DE FATO,SP,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,2
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,2
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,4
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,11
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,2
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,4
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,2
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,5
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,5
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,12
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,7
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,2
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,39
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,8
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,4
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,7
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,12
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,4
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,2
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,5
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,13
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,3
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,2
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,7
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,6
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,39
2017-08,INCORPORACAO,SP,2
2017-08,OBITO DO MEI - TITULAR FALECIDO,MG,1
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,2
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,3
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,8
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,3
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,5
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,7
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,10
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,4
2017-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,27
2017-09,OBITO DO MEI - TITULAR FALECIDO,MG,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,7
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,2
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,6
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,3
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,11
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,2
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,2
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,4
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,9
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,6
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,4
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,30
2017-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,3
2017-10,INCONSISTENCIA CADASTRAL,SP,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,3
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,2
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,4
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,14
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,2
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,7
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,11
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,8
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,4
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,23
2017-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,2
2017-12,ENCERRAMENTO DA LIQUIDACAO,SP,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AC,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,6
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,4
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,11
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,4
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,8
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,5
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,7
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,3
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,33
2017-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,5
2017-12,OBITO DO MEI - TITULAR FALECIDO,AP,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,BA,3
2017-12,OBITO DO MEI - TITULAR FALECIDO,CE,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,ES,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,MG,3
2017-12,OBITO DO MEI - TITULAR FALECIDO,PA,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,PE,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,PR,2
2017-12,OBITO DO MEI - TITULAR FALECIDO,RS,1
2017-12,OBITO DO MEI - TITULAR FALECIDO,SP,3
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,2
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,6
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,6
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,2
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,17
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,3
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,1
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,4
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,3
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,2
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,6
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,16
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,11
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,9
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,43
2018-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,1
2018-01,OBITO DO MEI - TITULAR FALECIDO,RJ,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,10
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,2
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,3
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,14
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,4
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,3
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,11
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,5
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,7
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,2
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,34
2018-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,TO,2
2018-02,REGISTRO CANCELADO,AC,9
2018-02,REGISTRO CANCELADO,AL,23
2018-02,REGISTRO CANCELADO,AM,29
2018-02,REGISTRO CANCELADO,AP,6
2018-02,REGISTRO CANCELADO,BA,132
2018-02,REGISTRO CANCELADO,CE,71
2018-02,REGISTRO CANCELADO,DF,31
2018-02,REGISTRO CANCELADO,ES,68
2018-02,REGISTRO CANCELADO,GO,117
2018-02,REGISTRO CANCELADO,MA,30
2018-02,REGISTRO CANCELADO,MG,210
2018-02,REGISTRO CANCELADO,MS,25
2018-02,REGISTRO CANCELADO,MT,50
2018-02,REGISTRO CANCELADO,PA,80
2018-02,REGISTRO CANCELADO,PB,23
2018-02,REGISTRO CANCELADO,PE,72
2018-02,REGISTRO CANCELADO,PI,16
2018-02,REGISTRO CANCELADO,PR,86
2018-02,REGISTRO CANCELADO,RJ,343
2018-02,REGISTRO CANCELADO,RN,30
2018-02,REGISTRO CANCELADO,RO,21
2018-02,REGISTRO CANCELADO,RR,8
2018-02,REGISTRO CANCELADO,RS,94
2018-02,REGISTRO CANCELADO,SC,63
2018-02,REGISTRO CANCELADO,SE,15
2018-02,REGISTRO CANCELADO,SP,518
2018-02,REGISTRO CANCELADO,TO,17
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,5
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AM,1
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,4
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,2
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,3
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,6
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,5
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,9
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,2
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MT,7
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PA,1
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,6
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,17
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,14
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,2
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,5
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,4
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2018-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,35
