uf,cidade,ativas,inativas,taxa_mortalidade
SP,COSMORAMA,1.0,0.0,0.0
SP,COTIA,39.0,78.0,0.6666666666666666
SP,CRAVINHOS,6.0,10.0,0.625
SP,CRISTAIS PAULISTA,2.0,2.0,0.5
SP,CRUZALIA,0.0,4.0,1.0
SP,CRUZEIRO,10.0,27.0,0.7297297297297297
SP,CUBATAO,18.0,36.0,0.6666666666666666
SP,CUNHA,2.0,2.0,0.5
SP,DESCALVADO,5.0,9.0,0.6428571428571429
SP,DIADEMA,41.0,102.0,0.7132867132867133
SP,DIRCE REIS,0.0,1.0,1.0
SP,DIVINOLANDIA,2.0,2.0,0.5
SP,DOBRADA,1.0,3.0,0.75
SP,DOIS CORREGOS,1.0,12.0,0.9230769230769231
SP,DOURADO,2.0,3.0,0.6
SP,DRACENA,8.0,13.0,0.6190476190476191
SP,DUARTINA,3.0,5.0,0.625
SP,DUMONT,0.0,4.0,1.0
SP,ECHAPORA,2.0,4.0,0.6666666666666666
SP,ELDORADO,0.0,7.0,1.0
SP,ELIAS FAUSTO,3.0,2.0,0.4
SP,ELISIARIO,0.0,1.0,1.0
SP,EMBAUBA,0.0,1.0,1.0
SP,EMBU DAS ARTES,32.0,70.0,0.6862745098039216
SP,EMBU-GUACU,8.0,13.0,0.6190476190476191
SP,EMILIANOPOLIS,1.0,0.0,0.0
SP,ENGENHEIRO COELHO,0.0,6.0,1.0
SP,ESPIRITO SANTO DO PINHAL,6.0,12.0,0.6666666666666666
SP,ESPIRITO SANTO DO TURVO,0.0,2.0,1.0
SP,ESTIVA GERBI,2.0,2.0,0.5
SP,ESTRELA D'OESTE,1.0,3.0,0.75
SP,ESTRELA DO NORTE,0.0,1.0,1.0
SP,EUCLIDES DA CUNHA PAULISTA,4.0,1.0,0.2
SP,FARTURA,2.0,10.0,0.8333333333333334
SP,FERNANDO PRESTES,1.0,3.0,0.75
SP,FERNANDOPOLIS,12.0,35.0,0.7446808510638298
SP,FERNAO,0.0,1.0,1.0
SP,FERRAZ DE VASCONCELOS,16.0,52.0,0.7647058823529411
SP,FLOREAL,0.0,1.0,1.0
SP,FLORIDA PAULISTA,0.0,5.0,1.0
SP,FLORINEA,0.0,3.0,1.0
SP,FRANCA,34.0,118.0,0.7763157894736842
SP,FRANCISCO MORATO,18.0,41.0,0.6949152542372882
SP,FRANCO DA ROCHA,15.0,40.0,0.7272727272727273
SP,GABRIEL MONTEIRO,1.0,2.0,0.6666666666666666
SP,GALIA,1.0,3.0,0.75
SP,GARCA,8.0,19.0,0.7037037037037037
SP,GASTAO VIDIGAL,0.0,1.0,1.0
SP,GAVIAO PEIXOTO,1.0,0.0,0.0
SP,GENERAL SALGADO,2.0,5.0,0.7142857142857143
SP,GETULINA,1.0,2.0,0.6666666666666666
SP,GLICERIO,0.0,2.0,1.0
SP,GUAICARA,1.0,4.0,0.8
SP,GUAIMBE,2.0,3.0,0.6
SP,GUAIRA,6.0,12.0,0.6666666666666666
SP,GUAPIACU,2.0,3.0,0.6
SP,GUAPIARA,2.0,5.0,0.7142857142857143
SP,GUARA,2.0,16.0,0.8888888888888888
SP,GUARACAI,1.0,3.0,0.75
SP,GUARACI,2.0,1.0,0.3333333333333333
SP,GUARANI D'OESTE,0.0,2.0,1.0
SP,GUARANTA,3.0,4.0,0.5714285714285714
SP,GUARARAPES,5.0,13.0,0.7222222222222222
SP,GUARAREMA,6.0,9.0,0.6
SP,GUARATINGUETA,15.0,52.0,0.7761194029850746
SP,GUAREI,1.0,4.0,0.8
SP,GUARIBA,4.0,11.0,0.7333333333333333
SP,GUARUJA,63.0,122.0,0.6594594594594595
SP,GUARULHOS,181.0,374.0,0.6738738738738739
SP,GUATAPARA,1.0,1.0,0.5
SP,HERCULANDIA,4.0,2.0,0.3333333333333333
SP,HOLAMBRA,2.0,1.0,0.3333333333333333
SP,HORTOLANDIA,35.0,58.0,0.6236559139784946
SP,IACANGA,6.0,8.0,0.5714285714285714
SP,IACRI,0.0,1.0,1.0
SP,IARAS,0.0,2.0,1.0
SP,IBATE,2.0,11.0,0.8461538461538461
SP,IBIRA,2.0,1.0,0.3333333333333333
SP,IBIRAREMA,0.0,2.0,1.0
SP,IBITINGA,6.0,23.0,0.7931034482758621
SP,IBIUNA,15.0,25.0,0.625
SP,ICEM,0.0,2.0,1.0
SP,IEPE,0.0,3.0,1.0
SP,IGARACU DO TIETE,3.0,9.0,0.75
SP,IGARAPAVA,3.0,7.0,0.7
SP,IGARATA,2.0,1.0,0.3333333333333333
SP,IGUAPE,7.0,14.0,0.6666666666666666
SP,ILHA COMPRIDA,6.0,9.0,0.6
SP,ILHA SOLTEIRA,4.0,9.0,0.6923076923076923
SP,ILHABELA,13.0,19.0,0.59375
SP,INDAIATUBA,37.0,63.0,0.63
SP,INDIANA,0.0,3.0,1.0
SP,INDIAPORA,0.0,6.0,1.0
SP,INUBIA PAULISTA,0.0,4.0,1.0
SP,IPAUSSU,1.0,6.0,0.8571428571428571
SP,IPERO,5.0,11.0,0.6875
SP,IPEUNA,0.0,1.0,1.0
SP,IPORANGA,1.0,0.0,0.0
SP,IPUA,0.0,7.0,1.0
SP,IRACEMAPOLIS,5.0,5.0,0.5
SP,IRAPUA,2.0,5.0,0.7142857142857143
SP,IRAPURU,1.0,1.0,0.5
SP,ITABERA,3.0,6.0,0.6666666666666666
SP,ITAI,2.0,6.0,0.75
SP,ITAJU,0.0,1.0,1.0
SP,ITANHAEM,23.0,58.0,0.7160493827160493
SP,ITAOCA,2.0,3.0,0.6
SP,ITAPECERICA DA SERRA,12.0,44.0,0.7857142857142857
SP,ITAPETININGA,17.0,78.0,0.8210526315789474
SP,ITAPEVA,8.0,35.0,0.813953488372093
SP,ITAPEVI,42.0,56.0,0.5714285714285714
SP,ITAPIRA,10.0,17.0,0.6296296296296297
SP,ITAPOLIS,4.0,14.0,0.7777777777777778
SP,ITAPORANGA,1.0,10.0,0.9090909090909091
SP,ITAPUI,1.0,5.0,0.8333333333333334
SP,ITAPURA,0.0,1.0,1.0
SP,ITAQUAQUECETUBA,40.0,102.0,0.7183098591549296
SP,ITARARE,7.0,14.0,0.6666666666666666
SP,ITARIRI,1.0,3.0,0.75
SP,ITATIBA,13.0,31.0,0.7045454545454546
SP,ITATINGA,3.0,5.0,0.625
SP,ITIRAPINA,3.0,5.0,0.625
SP,ITIRAPUA,1.0,3.0,0.75
SP,ITU,15.0,46.0,0.7540983606557377
SP,ITUPEVA,12.0,8.0,0.4
SP,ITUVERAVA,6.0,18.0,0.75
SP,JABORANDI,0.0,4.0,1.0
SP,JABOTICABAL,9.0,32.0,0.7804878048780488
SP,JACAREI,37.0,85.0,0.6967213114754098
SP,JACI,1.0,3.0,0.75
SP,JACUPIRANGA,3.0,17.0,0.85
SP,JAGUARIUNA,4.0,16.0,0.8
SP,JALES,4.0,14.0,0.7777777777777778
SP,JAMBEIRO,1.0,2.0,0.6666666666666666
SP,JANDIRA,18.0,30.0,0.625
SP,JARDINOPOLIS,5.0,11.0,0.6875
SP,JARINU,4.0,4.0,0.5
SP,JAU,15.0,44.0,0.7457627118644068
SP,JERIQUARA,0.0,1.0,1.0
SP,JOANOPOLIS,5.0,4.0,0.4444444444444444
SP,JOSE BONIFACIO,3.0,14.0,0.8235294117647058
SP,JULIO MESQUITA,1.0,2.0,0.6666666666666666
SP,JUMIRIM,1.0,0.0,0.0
SP,JUNDIAI,63.0,116.0,0.6480446927374302
SP,JUNQUEIROPOLIS,3.0,10.0,0.7692307692307693
SP,JUQUIA,4.0,5.0,0.5555555555555556
SP,JUQUITIBA,2.0,5.0,0.7142857142857143
SP,LAGOINHA,0.0,1.0,1.0
SP,LARANJAL PAULISTA,2.0,8.0,0.8
SP,LAVINIA,0.0,5.0,1.0
SP,LAVRINHAS,0.0,2.0,1.0
SP,LEME,7.0,44.0,0.8627450980392157
SP,LENCOIS PAULISTA,8.0,29.0,0.7837837837837838
SP,LIMEIRA,38.0,104.0,0.7323943661971831
SP,LINDOIA,1.0,3.0,0.75
SP,LINS,13.0,30.0,0.6976744186046512
SP,LORENA,19.0,39.0,0.6724137931034483
SP,LOURDES,1.0,1.0,0.5
SP,LOUVEIRA,7.0,11.0,0.6111111111111112
SP,LUCELIA,1.0,6.0,0.8571428571428571
SP,LUIS ANTONIO,1.0,3.0,0.75
SP,LUIZIANIA,1.0,0.0,0.0
SP,LUPERCIO,1.0,1.0,0.5
SP,LUTECIA,0.0,2.0,1.0
SP,MACATUBA,3.0,9.0,0.75
SP,MACAUBAL,0.0,2.0,1.0
SP,MACEDONIA,0.0,2.0,1.0
SP,MAGDA,1.0,0.0,0.0
SP,MAIRINQUE,6.0,15.0,0.7142857142857143
SP,MAIRIPORA,15.0,11.0,0.4230769230769231
SP,MANDURI,1.0,3.0,0.75
SP,MARABA PAULISTA,0.0,1.0,1.0
SP,MARACAI,0.0,5.0,1.0
SP,MARILIA,42.0,79.0,0.6528925619834711
SP,MARTINOPOLIS,2.0,5.0,0.7142857142857143
SP,MATAO,4.0,23.0,0.8518518518518519
SP,MAUA,43.0,115.0,0.7278481012658228
SP,MENDONCA,1.0,3.0,0.75
SP,MERIDIANO,3.0,0.0,0.0
SP,MIGUELOPOLIS,4.0,3.0,0.42857142857142855
SP,MINEIROS DO TIETE,2.0,4.0,0.6666666666666666
SP,MIRA ESTRELA,0.0,1.0,1.0
SP,MIRACATU,2.0,7.0,0.7777777777777778
SP,MIRANDOPOLIS,3.0,10.0,0.7692307692307693
SP,MIRANTE DO PARANAPANEMA,2.0,4.0,0.6666666666666666
SP,MIRASSOL,4.0,25.0,0.8620689655172413
SP,MIRASSOLANDIA,0.0,5.0,1.0
SP,MOCOCA,12.0,37.0,0.7551020408163265
SP,MOGI DAS CRUZES,68.0,158.0,0.6991150442477876
SP,MOGI MIRIM,11.0,32.0,0.7441860465116279
SP,MOGI-GUACU,14.0,55.0,0.7971014492753623
SP,MOMBUCA,1.0,0.0,0.0
SP,MONGAGUA,17.0,29.0,0.6304347826086957
SP,MONTE ALEGRE DO SUL,1.0,3.0,0.75
SP,MONTE ALTO,4.0,16.0,0.8
SP,MONTE APRAZIVEL,4.0,11.0,0.7333333333333333
SP,MONTE AZUL PAULISTA,1.0,6.0,0.8571428571428571
SP,MONTE MOR,7.0,14.0,0.6666666666666666
SP,MONTEIRO LOBATO,0.0,2.0,1.0
SP,MORRO AGUDO,2.0,14.0,0.875
SP,MORUNGABA,3.0,2.0,0.4
SP,MOTUCA,2.0,0.0,0.0
SP,NARANDIBA,1.0,4.0,0.8
SP,NATIVIDADE DA SERRA,2.0,4.0,0.6666666666666666
SP,NAZARE PAULISTA,5.0,4.0,0.4444444444444444
SP,NEVES PAULISTA,0.0,3.0,1.0
SP,NHANDEARA,3.0,7.0,0.7
SP,NIPOA,0.0,2.0,1.0
SP,NOVA ALIANCA,0.0,2.0,1.0
SP,NOVA CAMPINA,1.0,2.0,0.6666666666666666
SP,NOVA CASTILHO,1.0,1.0,0.5
SP,NOVA EUROPA,4.0,1.0,0.2
SP,NOVA GRANADA,2.0,4.0,0.6666666666666666
SP,NOVA GUATAPORANGA,0.0,2.0,1.0
SP,NOVA INDEPENDENCIA,1.0,1.0,0.5
SP,NOVA LUZITANIA,0.0,1.0,1.0
SP,NOVA ODESSA,13.0,19.0,0.59375
SP,NOVAIS,0.0,1.0,1.0
SP,NOVO HORIZONTE,10.0,17.0,0.6296296296296297
SP,NUPORANGA,0.0,4.0,1.0
SP,OCAUCU,2.0,2.0,0.5
SP,OLIMPIA,11.0,14.0,0.56
SP,ONDA VERDE,1.0,4.0,0.8
SP,ORIENTE,1.0,0.0,0.0
SP,ORINDIUVA,0.0,4.0,1.0
SP,ORLANDIA,6.0,12.0,0.6666666666666666
SP,OSASCO,105.0,272.0,0.7214854111405835
SP,OSCAR BRESSANE,0.0,1.0,1.0
SP,OSVALDO CRUZ,3.0,7.0,0.7
SP,OURINHOS,12.0,28.0,0.7
SP,OURO VERDE,2.0,10.0,0.8333333333333334
SP,OUROESTE,0.0,3.0,1.0
SP,PACAEMBU,2.0,4.0,0.6666666666666666
SP,PALESTINA,2.0,2.0,0.5
SP,PALMARES PAULISTA,3.0,1.0,0.25
SP,PALMEIRA D'OESTE,0.0,4.0,1.0
SP,PALMITAL,2.0,11.0,0.8461538461538461
SP,PANORAMA,3.0,11.0,0.7857142857142857
SP,PARAGUACU PAULISTA,13.0,13.0,0.5
SP,PARAIBUNA,5.0,7.0,0.5833333333333334
SP,PARAISO,2.0,1.0,0.3333333333333333
SP,PARANAPANEMA,3.0,2.0,0.4
SP,PARANAPUA,0.0,1.0,1.0
SP,PARAPUA,2.0,1.0,0.3333333333333333
SP,PARDINHO,2.0,0.0,0.0
SP,PARIQUERA-ACU,3.0,4.0,0.5714285714285714
SP,PATROCINIO PAULISTA,1.0,6.0,0.8571428571428571
SP,PAULICEIA,0.0,3.0,1.0
SP,PAULINIA,10.0,23.0,0.696969696969697
SP,PAULISTANIA,1.0,0.0,0.0
SP,PAULO DE FARIA,1.0,3.0,0.75
SP,PEDERNEIRAS,5.0,14.0,0.7368421052631579
SP,PEDRA BELA,1.0,0.0,0.0
SP,PEDRANOPOLIS,1.0,1.0,0.5
SP,PEDREGULHO,2.0,10.0,0.8333333333333334
SP,PEDREIRA,6.0,15.0,0.7142857142857143
SP,PEDRO DE TOLEDO,1.0,1.0,0.5
SP,PENAPOLIS,7.0,21.0,0.75
SP,PEREIRA BARRETO,4.0,11.0,0.7333333333333333
SP,PEREIRAS,1.0,2.0,0.6666666666666666
SP,PERUIBE,12.0,38.0,0.76
SP,PIACATU,2.0,2.0,0.5
SP,PIEDADE,3.0,15.0,0.8333333333333334
SP,PILAR DO SUL,1.0,10.0,0.9090909090909091
SP,PINDAMONHANGABA,22.0,54.0,0.7105263157894737
SP,PINDORAMA,3.0,7.0,0.7
SP,PINHALZINHO,1.0,5.0,0.8333333333333334
SP,PIQUEROBI,0.0,2.0,1.0
SP,PIQUETE,2.0,4.0,0.6666666666666666
SP,PIRACAIA,1.0,13.0,0.9285714285714286
SP,PIRACICABA,63.0,135.0,0.6818181818181818
SP,PIRAJU,4.0,8.0,0.6666666666666666
SP,PIRAJUI,3.0,7.0,0.7
SP,PIRANGI,2.0,6.0,0.75
SP,PIRAPORA DO BOM JESUS,4.0,6.0,0.6
SP,PIRAPOZINHO,0.0,12.0,1.0
SP,PIRASSUNUNGA,7.0,25.0,0.78125
SP,PIRATININGA,3.0,6.0,0.6666666666666666
SP,PITANGUEIRAS,3.0,18.0,0.8571428571428571
SP,PLANALTO,0.0,2.0,1.0
SP,PLATINA,0.0,1.0,1.0
SP,POA,11.0,38.0,0.7755102040816326
SP,POLONI,0.0,3.0,1.0
SP,POMPEIA,2.0,7.0,0.7777777777777778
SP,PONGAI,1.0,1.0,0.5
SP,PONTAL,8.0,6.0,0.42857142857142855
SP,PONTALINDA,1.0,1.0,0.5
SP,POPULINA,0.0,3.0,1.0
SP,PORANGABA,0.0,1.0,1.0
SP,PORTO FELIZ,13.0,19.0,0.59375
SP,PORTO FERREIRA,11.0,21.0,0.65625
SP,POTIRENDABA,3.0,7.0,0.7
SP,PRACINHA,0.0,1.0,1.0
SP,PRADOPOLIS,5.0,2.0,0.2857142857142857
SP,PRAIA GRANDE,80.0,155.0,0.6595744680851063
SP,PRATANIA,0.0,3.0,1.0
SP,PRESIDENTE ALVES,1.0,2.0,0.6666666666666666
SP,PRESIDENTE BERNARDES,1.0,3.0,0.75
SP,PRESIDENTE EPITACIO,10.0,15.0,0.6
SP,PRESIDENTE PRUDENTE,35.0,76.0,0.6846846846846847
SP,PRESIDENTE VENCESLAU,2.0,14.0,0.875
SP,PROMISSAO,3.0,8.0,0.7272727272727273
SP,QUADRA,1.0,1.0,0.5
SP,QUATA,2.0,2.0,0.5
SP,QUEIROZ,0.0,1.0,1.0
SP,QUELUZ,0.0,4.0,1.0
SP,QUINTANA,1.0,0.0,0.0
SP,RAFARD,2.0,2.0,0.5
SP,RANCHARIA,3.0,5.0,0.625
SP,REGENTE FEIJO,0.0,4.0,1.0
SP,REGINOPOLIS,0.0,1.0,1.0
SP,REGISTRO,12.0,13.0,0.52
SP,RESTINGA,0.0,2.0,1.0
SP,RIBEIRA,0.0,3.0,1.0
SP,RIBEIRAO BONITO,1.0,6.0,0.8571428571428571
SP,RIBEIRAO BRANCO,1.0,8.0,0.8888888888888888
SP,RIBEIRAO CORRENTE,0.0,2.0,1.0
SP,RIBEIRAO DO SUL,2.0,1.0,0.3333333333333333
SP,RIBEIRAO GRANDE,0.0,3.0,1.0
SP,RIBEIRAO PIRES,14.0,26.0,0.65
SP,RIBEIRAO PRETO,116.0,286.0,0.7114427860696517
SP,RIFAINA,4.0,4.0,0.5
SP,RINCAO,3.0,5.0,0.625
SP,RINOPOLIS,3.0,5.0,0.625
SP,RIO CLARO,31.0,63.0,0.6702127659574468
SP,RIO DAS PEDRAS,2.0,7.0,0.7777777777777778
SP,RIO GRANDE DA SERRA,1.0,9.0,0.9
SP,RIOLANDIA,1.0,4.0,0.8
SP,RIVERSUL,0.0,6.0,1.0
SP,ROSANA,2.0,9.0,0.8181818181818182
SP,ROSEIRA,4.0,2.0,0.3333333333333333
SP,RUBIACEA,1.0,0.0,0.0
SP,RUBINEIA,1.0,3.0,0.75
SP,SABINO,2.0,3.0,0.6
SP,SAGRES,0.0,2.0,1.0
SP,SALES,1.0,2.0,0.6666666666666666
SP,SALES OLIVEIRA,0.0,2.0,1.0
SP,SALESOPOLIS,3.0,6.0,0.6666666666666666
SP,SALMOURAO,0.0,1.0,1.0
SP,SALTINHO,1.0,2.0,0.6666666666666666
SP,SALTO,12.0,27.0,0.6923076923076923
SP,SALTO DE PIRAPORA,5.0,17.0,0.7727272727272727
SP,SALTO GRANDE,1.0,3.0,0.75
SP,SANTA ADELIA,1.0,3.0,0.75
SP,SANTA ALBERTINA,1.0,2.0,0.6666666666666666
SP,SANTA BARBARA D'OESTE,23.0,68.0,0.7472527472527473
SP,SANTA BRANCA,1.0,4.0,0.8
SP,SANTA CLARA D'OESTE,0.0,1.0,1.0
SP,SANTA CRUZ DA CONCEICAO,0.0,3.0,1.0
SP,SANTA CRUZ DAS PALMEIRAS,2.0,13.0,0.8666666666666667
SP,SANTA CRUZ DO RIO PARDO,3.0,15.0,0.8333333333333334
SP,SANTA ERNESTINA,1.0,2.0,0.6666666666666666
SP,SANTA FE DO SUL,9.0,12.0,0.5714285714285714
SP,SANTA GERTRUDES,5.0,2.0,0.2857142857142857
SP,SANTA ISABEL,6.0,15.0,0.7142857142857143
SP,SANTA LUCIA,0.0,2.0,1.0
SP,SANTA MARIA DA SERRA,0.0,4.0,1.0
SP,SANTA MERCEDES,1.0,1.0,0.5
SP,SANTA RITA D'OESTE,0.0,1.0,1.0
SP,SANTA RITA DO PASSA QUATRO,3.0,8.0,0.7272727272727273
SP,SANTA ROSA DE VITERBO,4.0,6.0,0.6
SP,SANTA SALETE,0.0,2.0,1.0
SP,SANTANA DA PONTE PENSA,0.0,1.0,1.0
SP,SANTANA DE PARNAIBA,16.0,22.0,0.5789473684210527
SP,SANTO ANASTACIO,2.0,5.0,0.7142857142857143
SP,SANTO ANDRE,83.0,201.0,0.7077464788732394
SP,SANTO ANTONIO DA ALEGRIA,1.0,2.0,0.6666666666666666
SP,SANTO ANTONIO DE POSSE,2.0,9.0,0.8181818181818182
SP,SANTO ANTONIO DO ARACANGUA,2.0,0.0,0.0
SP,SANTO ANTONIO DO JARDIM,2.0,1.0,0.3333333333333333
SP,SANTO ANTONIO DO PINHAL,5.0,8.0,0.6153846153846154
SP,SANTO EXPEDITO,0.0,3.0,1.0
SP,SANTOPOLIS DO AGUAPEI,0.0,2.0,1.0
SP,SANTOS,101.0,173.0,0.6313868613138686
SP,SAO BENTO DO SAPUCAI,2.0,4.0,0.6666666666666666
SP,SAO BERNARDO DO CAMPO,102.0,241.0,0.7026239067055393
SP,SAO CAETANO DO SUL,21.0,69.0,0.7666666666666667
SP,SAO CARLOS,42.0,91.0,0.6842105263157895
SP,SAO FRANCISCO,1.0,6.0,0.8571428571428571
SP,SAO JOAO DA BOA VISTA,8.0,33.0,0.8048780487804879
SP,SAO JOAO DAS DUAS PONTES,0.0,1.0,1.0
SP,SAO JOAO DE IRACEMA,1.0,0.0,0.0
SP,SAO JOAO DO PAU D'ALHO,1.0,0.0,0.0
SP,SAO JOAQUIM DA BARRA,3.0,15.0,0.8333333333333334
SP,SAO JOSE DA BELA VISTA,0.0,4.0,1.0
SP,SAO JOSE DO BARREIRO,0.0,1.0,1.0
SP,SAO JOSE DO RIO PARDO,7.0,20.0,0.7407407407407407
SP,SAO JOSE DO RIO PRETO,77.0,163.0,0.6791666666666667
SP,SAO JOSE DOS CAMPOS,104.0,232.0,0.6904761904761905
SP,SAO LOURENCO DA SERRA,1.0,2.0,0.6666666666666666
SP,SAO LUIZ DO PARAITINGA,3.0,4.0,0.5714285714285714
SP,SAO MANUEL,10.0,16.0,0.6153846153846154
SP,SAO MIGUEL ARCANJO,3.0,18.0,0.8571428571428571
SP,SAO PAULO,1710.0,4260.0,0.7135678391959799
SP,SAO PEDRO,13.0,20.0,0.6060606060606061
SP,SAO PEDRO DO TURVO,0.0,3.0,1.0
SP,SAO ROQUE,10.0,30.0,0.75
SP,SAO SEBASTIAO,20.0,39.0,0.6610169491525424
SP,SAO SEBASTIAO DA GRAMA,0.0,5.0,1.0
SP,SAO SIMAO,1.0,6.0,0.8571428571428571
SP,SAO VICENTE,83.0,134.0,0.6175115207373272
SP,SARAPUI,2.0,5.0,0.7142857142857143
SP,SARUTAIA,0.0,1.0,1.0
SP,SEBASTIANOPOLIS DO SUL,2.0,0.0,0.0
SP,SERRA AZUL,1.0,6.0,0.8571428571428571
SP,SERRA NEGRA,3.0,7.0,0.7
SP,SERRANA,6.0,16.0,0.7272727272727273
SP,SERTAOZINHO,19.0,50.0,0.7246376811594203
SP,SETE BARRAS,1.0,5.0,0.8333333333333334
SP,SEVERINIA,0.0,6.0,1.0
SP,SILVEIRAS,2.0,0.0,0.0
SP,SOCORRO,6.0,12.0,0.6666666666666666
SP,SOROCABA,104.0,232.0,0.6904761904761905
SP,SUD MENNUCCI,0.0,3.0,1.0
SP,SUMARE,30.0,69.0,0.696969696969697
SP,SUZANAPOLIS,0.0,3.0,1.0
SP,SUZANO,42.0,93.0,0.6888888888888889
SP,TABAPUA,0.0,11.0,1.0
SP,TABATINGA,2.0,4.0,0.6666666666666666
SP,TABOAO DA SERRA,24.0,87.0,0.7837837837837838
SP,TACIBA,0.0,2.0,1.0
SP,TAGUAI,2.0,6.0,0.75
SP,TAIACU,0.0,3.0,1.0
SP,TAIUVA,1.0,3.0,0.75
SP,TAMBAU,1.0,7.0,0.875
SP,TANABI,2.0,11.0,0.8461538461538461
SP,TAPIRAI,4.0,5.0,0.5555555555555556
SP,TAPIRATIBA,2.0,2.0,0.5
SP,TAQUARAL,1.0,0.0,0.0
SP,TAQUARITINGA,4.0,26.0,0.8666666666666667
SP,TAQUARITUBA,2.0,8.0,0.8
SP,TAQUARIVAI,1.0,2.0,0.6666666666666666
SP,TARABAI,0.0,1.0,1.0
SP,TARUMA,4.0,7.0,0.6363636363636364
SP,TATUI,20.0,60.0,0.75
SP,TAUBATE,38.0,130.0,0.7738095238095238
SP,TEJUPA,1.0,1.0,0.5
SP,TEODORO SAMPAIO,1.0,8.0,0.8888888888888888
SP,TERRA ROXA,1.0,2.0,0.6666666666666666
SP,TIETE,5.0,10.0,0.6666666666666666
SP,TIMBURI,1.0,0.0,0.0
SP,TORRE DE PEDRA,1.0,0.0,0.0
SP,TREMEMBE,4.0,9.0,0.6923076923076923
SP,TRES FRONTEIRAS,0.0,2.0,1.0
SP,TUIUTI,4.0,0.0,0.0
SP,TUPA,10.0,28.0,0.7368421052631579
SP,TUPI PAULISTA,1.0,2.0,0.6666666666666666
SP,TURIUBA,0.0,1.0,1.0
SP,TURMALINA,0.0,1.0,1.0
SP,UBARANA,1.0,0.0,0.0
SP,UBATUBA,36.0,57.0,0.6129032258064516
SP,UBIRAJARA,2.0,2.0,0.5
SP,UCHOA,0.0,4.0,1.0
SP,URANIA,3.0,3.0,0.5
SP,URUPES,1.0,3.0,0.75
SP,VALENTIM GENTIL,2.0,2.0,0.5
SP,VALINHOS,16.0,32.0,0.6666666666666666
SP,VALPARAISO,3.0,3.0,0.5
SP,VARGEM,4.0,0.0,0.0
SP,VARGEM GRANDE DO SUL,7.0,12.0,0.631578947368421
SP,VARGEM GRANDE PAULISTA,5.0,13.0,0.7222222222222222
SP,VARZEA PAULISTA,17.0,38.0,0.6909090909090909
SP,VERA CRUZ,0.0,3.0,1.0
SP,VINHEDO,8.0,25.0,0.7575757575757576
SP,VIRADOURO,1.0,1.0,0.5
SP,VISTA ALEGRE DO ALTO,1.0,4.0,0.8
SP,VOTORANTIM,14.0,30.0,0.6818181818181818
SP,VOTUPORANGA,10.0,33.0,0.7674418604651163
TO,AGUIARNOPOLIS,1.0,0.0,0.0
TO,ALIANCA DO TOCANTINS,1.0,2.0,0.6666666666666666
TO,ALMAS,3.0,1.0,0.25
TO,ALVORADA,2.0,2.0,0.5
TO,APARECIDA DO RIO NEGRO,2.0,0.0,0.0
TO,ARAGUACEMA,0.0,2.0,1.0
TO,ARAGUACU,1.0,4.0,0.8
TO,ARAGUAINA,19.0,43.0,0.6935483870967742
TO,ARAGUANA,1.0,1.0,0.5
TO,ARAGUATINS,2.0,1.0,0.3333333333333333
TO,ARRAIAS,0.0,2.0,1.0
TO,AUGUSTINOPOLIS,3.0,0.0,0.0
TO,AURORA DO TOCANTINS,1.0,0.0,0.0
TO,AXIXA DO TOCANTINS,1.0,0.0,0.0
TO,BANDEIRANTES DO TOCANTINS,0.0,1.0,1.0
TO,BERNARDO SAYAO,0.0,2.0,1.0
TO,BREJINHO DE NAZARE,0.0,2.0,1.0
TO,BURITI DO TOCANTINS,1.0,0.0,0.0
TO,CARIRI DO TOCANTINS,0.0,1.0,1.0
TO,CHAPADA DA NATIVIDADE,0.0,1.0,1.0
TO,CHAPADA DE AREIA,0.0,1.0,1.0
TO,COLINAS DO TOCANTINS,6.0,6.0,0.5
TO,COLMEIA,0.0,1.0,1.0
TO,CRISTALANDIA,1.0,2.0,0.6666666666666666
TO,DARCINOPOLIS,1.0,1.0,0.5
TO,DIANOPOLIS,2.0,5.0,0.7142857142857143
TO,DIVINOPOLIS DO TOCANTINS,0.0,1.0,1.0
TO,DUERE,1.0,1.0,0.5
TO,ESPERANTINA,1.0,1.0,0.5
TO,FATIMA,0.0,1.0,1.0
TO,FIGUEIROPOLIS,0.0,1.0,1.0
TO,FILADELFIA,1.0,1.0,0.5
TO,FORMOSO DO ARAGUAIA,0.0,1.0,1.0
TO,FORTALEZA DO TABOCAO,0.0,1.0,1.0
TO,GOIANORTE,0.0,1.0,1.0
TO,GUARAI,7.0,12.0,0.631578947368421
TO,GURUPI,10.0,12.0,0.5454545454545454
TO,IPUEIRAS,0.0,1.0,1.0
TO,ITACAJA,1.0,1.0,0.5
TO,JUARINA,1.0,0.0,0.0
TO,LAGOA DA CONFUSAO,2.0,1.0,0.3333333333333333
TO,LAJEADO,1.0,2.0,0.6666666666666666
TO,LIZARDA,0.0,1.0,1.0
TO,MARIANOPOLIS DO TOCANTINS,3.0,0.0,0.0
TO,MIRACEMA DO TOCANTINS,2.0,3.0,0.6
TO,MIRANORTE,0.0,6.0,1.0
TO,MONTE DO CARMO,0.0,1.0,1.0
TO,MONTE SANTO DO TOCANTINS,0.0,1.0,1.0
TO,NATIVIDADE,0.0,1.0,1.0
TO,NAZARE,0.0,1.0,1.0
TO,NOVA OLINDA,1.0,0.0,0.0
